fb_id,date,home_team,away_team,home_team_continent,away_team_continent,home_team_score,away_team_score,tournament,city,country,neutral_location,shoot_out,home_team_result
945,9/8/2021,Honduras,USA,North America,North America,1,4,FIFA World Cup qualification,Unknown,Honduras,FALSE,No,Lose
946,9/7/2021,Kyrgyz Republic,Bangladesh,Asia,Asia,4,1,Three Nations Cup,Unknown,Kyrgyz Republic,FALSE,No,Win
947,9/7/2021,Bahrain,Jordan,Asia,Asia,1,2,Friendly,Unknown,Bahrain,FALSE,No,Lose
948,9/7/2021,Comoros,Burundi,Africa,Africa,1,0,Friendly,Unknown,Comoros,FALSE,No,Win
949,9/7/2021,Luxembourg,Qatar,Europe,Asia,1,1,Friendly,Unknown,Luxembourg,FALSE,No,Draw
950,9/7/2021,Burkina Faso,Algeria,Africa,Africa,1,1,FIFA World Cup qualification,Unknown,Morocco,TRUE,No,Draw
951,9/7/2021,Zambia,Tunisia,Africa,Africa,0,2,FIFA World Cup qualification,Unknown,Zambia,FALSE,No,Lose
952,9/7/2021,Equatorial Guinea,Mauritania,Africa,Africa,1,0,FIFA World Cup qualification,Unknown,Equatorial Guinea,FALSE,No,Win
953,9/7/2021,Cabo Verde,Nigeria,Africa,Africa,1,2,FIFA World Cup qualification,Unknown,Cabo Verde,FALSE,No,Lose
954,9/7/2021,Malawi,Mozambique,Africa,Africa,1,0,FIFA World Cup qualification,Unknown,South Africa,TRUE,No,Win
955,9/7/2021,Angola,Libya,Africa,Africa,0,1,FIFA World Cup qualification,Unknown,Angola,FALSE,No,Lose
956,9/7/2021,Ethiopia,Zimbabwe,Africa,Africa,1,0,FIFA World Cup qualification,Unknown,Ethiopia,FALSE,No,Win
957,9/7/2021,Congo,Senegal,Africa,Africa,1,3,FIFA World Cup qualification,Unknown,Congo,FALSE,No,Lose
958,9/7/2021,Sudan,Guinea-Bissau,Africa,Africa,2,4,FIFA World Cup qualification,Unknown,Sudan,FALSE,No,Lose
959,9/7/2021,Tanzania,Madagascar,Africa,Africa,3,2,FIFA World Cup qualification,Unknown,Tanzania,FALSE,No,Win
960,9/7/2021,Syria,United Arab Emirates,Asia,Asia,1,1,FIFA World Cup qualification,Unknown,Jordan,TRUE,No,Draw
961,9/7/2021,Korea Republic,Lebanon,Asia,Asia,1,0,FIFA World Cup qualification,Unknown,Korea Republic,FALSE,No,Win
962,9/7/2021,Iraq,IR Iran,Asia,Asia,0,3,FIFA World Cup qualification,Unknown,Qatar,TRUE,No,Lose
963,9/7/2021,China PR,Japan,Asia,Asia,0,1,FIFA World Cup qualification,Unknown,Qatar,TRUE,No,Lose
964,9/7/2021,Vietnam,Australia,Asia,Oceania,0,1,FIFA World Cup qualification,Unknown,Vietnam,FALSE,No,Lose
965,9/7/2021,Oman,Saudi Arabia,Asia,Asia,0,1,FIFA World Cup qualification,Unknown,Oman,FALSE,No,Lose
966,9/7/2021,Republic of Ireland,Serbia,Europe,Europe,1,1,FIFA World Cup qualification,Unknown,Republic of Ireland,FALSE,No,Draw
967,9/7/2021,Azerbaijan,Portugal,Europe,Europe,0,3,FIFA World Cup qualification,Unknown,Azerbaijan,FALSE,No,Lose
968,9/7/2021,Bosnia and Herzegovina,Kazakhstan,Europe,Europe,2,2,FIFA World Cup qualification,Unknown,Bosnia and Herzegovina,FALSE,No,Draw
969,9/7/2021,France,Finland,Europe,Europe,2,0,FIFA World Cup qualification,Unknown,France,FALSE,No,Win
970,9/7/2021,Faroe Islands,Moldova,Europe,Europe,2,1,FIFA World Cup qualification,Unknown,Faroe Islands,FALSE,No,Win
971,9/7/2021,Austria,Scotland,Europe,Europe,0,1,FIFA World Cup qualification,Unknown,Austria,FALSE,No,Lose
972,9/7/2021,Denmark,Israel,Europe,Europe,5,0,FIFA World Cup qualification,Unknown,Denmark,FALSE,No,Win
973,9/7/2021,Montenegro,Latvia,Europe,Europe,0,0,FIFA World Cup qualification,Unknown,Montenegro,FALSE,No,Draw
974,9/7/2021,Netherlands,Turkey,Europe,Europe,6,1,FIFA World Cup qualification,Unknown,Netherlands,FALSE,No,Win
975,9/7/2021,Norway,Gibraltar,Europe,Europe,5,1,FIFA World Cup qualification,Unknown,Norway,FALSE,No,Win
976,9/7/2021,Croatia,Slovenia,Europe,Europe,3,0,FIFA World Cup qualification,Unknown,Croatia,FALSE,No,Win
977,9/7/2021,Slovakia,Cyprus,Europe,Europe,2,0,FIFA World Cup qualification,Unknown,Slovakia,FALSE,No,Win
978,9/7/2021,Russia,Malta,Europe,Europe,2,0,FIFA World Cup qualification,Unknown,Russia,FALSE,No,Win
979,9/6/2021,Djibouti,Niger,Africa,Africa,2,4,FIFA World Cup qualification,Unknown,Morocco,TRUE,No,Lose
980,9/6/2021,Liberia,Central African Republic,Africa,Africa,1,0,FIFA World Cup qualification,Unknown,Cameroon,TRUE,No,Win
981,9/6/2021,Côte d'Ivoire,Cameroon,Africa,Africa,2,1,FIFA World Cup qualification,Unknown,Côte d'Ivoire,FALSE,No,Win
982,9/6/2021,Uganda,Mali,Africa,Africa,0,0,FIFA World Cup qualification,Unknown,Uganda,FALSE,No,Draw
983,9/6/2021,South Africa,Ghana,Africa,Africa,1,0,FIFA World Cup qualification,Unknown,South Africa,FALSE,No,Win
984,9/6/2021,Benin,Congo DR,Africa,Africa,1,1,FIFA World Cup qualification,Unknown,Benin,FALSE,No,Draw
985,9/5/2021,Bangladesh,Palestine,Asia,Asia,0,2,Three Nations Cup,Unknown,Kyrgyz Republic,TRUE,No,Lose
986,9/5/2021,Estonia,Northern Ireland,Europe,Europe,0,1,Friendly,Unknown,Estonia,FALSE,No,Lose
987,9/5/2021,Nepal,India,Asia,Asia,1,2,Friendly,Unknown,Nepal,FALSE,No,Lose
988,9/5/2021,Sweden,Uzbekistan,Europe,Asia,2,1,Friendly,Unknown,Sweden,FALSE,No,Win
989,9/5/2021,Rwanda,Kenya,Africa,Africa,1,1,FIFA World Cup qualification,Unknown,Rwanda,FALSE,No,Draw
990,9/5/2021,Gabon,Egypt,Africa,Africa,1,1,FIFA World Cup qualification,Unknown,Gabon,FALSE,No,Draw
991,9/5/2021,Togo,Namibia,Africa,Africa,0,1,FIFA World Cup qualification,Unknown,Togo,FALSE,No,Lose
992,9/5/2021,Kosovo,Greece,Europe,Europe,1,1,FIFA World Cup qualification,Unknown,Kosovo,FALSE,No,Draw
993,9/5/2021,Spain,Georgia,Europe,Europe,4,0,FIFA World Cup qualification,Unknown,Spain,FALSE,No,Win
994,9/5/2021,Bulgaria,Lithuania,Europe,Europe,1,0,FIFA World Cup qualification,Unknown,Bulgaria,FALSE,No,Win
995,9/5/2021,Switzerland,Italy,Europe,Europe,0,0,FIFA World Cup qualification,Unknown,Switzerland,FALSE,No,Draw
996,9/5/2021,Belarus,Wales,Europe,Europe,2,3,FIFA World Cup qualification,Unknown,Russia,TRUE,No,Lose
997,9/5/2021,Belgium,Czech Republic,Europe,Europe,3,0,FIFA World Cup qualification,Unknown,Belgium,FALSE,No,Win
